
	
43.0664062	1.0298456
86.1328125	1.10887176
129.199219	1.24690999
172.265625	1.44173907
215.332031	1.6998822
258.398438	2.03125228
301.464844	2.45141121
344.53125	2.98176519
387.597656	3.64475156
430.664062	4.47414199
473.730469	5.50420872
516.796875	6.77710776
559.863281	8.3282979
602.929688	9.73074276
645.996094	9.57611462
689.0625	8.2030249
732.128906	7.0253568
775.195312	6.15122795
818.261719	5.5839091
861.328125	5.28942834
904.394531	5.25775132
947.460938	5.48780865
990.527344	5.98674662
1033.59375	6.77928238
1076.66016	7.90491661
1119.72656	9.40281916
1162.79297	11.3189184
1205.85938	13.5426922
1248.92578	14.2366961
1291.99219	12.5712218
1335.05859	10.5503237
1378.125	8.8922122
1421.19141	7.64397758
1464.25781	6.76239834
1507.32422	6.21394106
1550.39062	5.96916604
1593.45703	6.01428357
1636.52344	6.34781438
1679.58984	6.99215673
1722.65625	7.98130404
1765.72266	9.3117986
1808.78906	11.0256447
1851.85547	12.1254036
1894.92188	11.2239448
1937.98828	9.39907969
1981.05469	7.95767605
2024.12109	6.83094338
2067.1875	6.02921972
2110.25391	5.52204476
2153.32031	5.27582675
2196.38672	5.28470342
2239.45312	5.55434383
2282.51953	6.08807413
2325.58594	6.91332903
2368.65234	8.02411204
2411.71875	9.42559679
2454.78516	10.8125139
2497.85156	10.6897274
2540.91797	9.12495226
2583.98438	7.70800823
2627.05078	6.52225663
2670.11719	5.63946334
2713.18359	5.03411586
2756.25	4.67126763
2799.31641	4.5348242
2842.38281	4.61046663
2885.44922	4.91401191
2928.51562	5.45926914
2971.58203	6.25146419
3014.64844	7.26354332
3057.71484	8.46002763
3100.78125	8.87634222
3143.84766	7.88382386
3186.91406	6.59300868
3229.98047	5.51454015
3273.04688	4.66927458
3316.11328	4.04309665
3359.17969	3.60471446
3402.24609	3.33351213
3445.3125	3.20718816
3488.37891	3.2248771
3531.44531	3.39993095
3574.51172	3.7348842
3617.57812	4.2017734
3660.64453	4.79087832
3703.71094	5.20847003
3746.77734	4.85781183
3789.84375	4.06622679
3832.91016	3.41996831
3875.97656	2.90138702
3919.04297	2.52358596
3962.10938	2.26514263
4005.17578	2.11123794
4048.24219	2.05222483
4091.30859	2.09250032
4134.375	2.23277908
4177.44141	2.47732032
4220.50781	2.82835109
4263.57422	3.27252955
4306.64062	3.74499911
4349.70703	3.77158956
4392.77344	3.28026058
4435.83984	2.80227769
4478.90625	2.38644836
4521.97266	2.07113556
4565.03906	1.84951568
4608.10547	1.71189979
4651.17188	1.64568098
4694.23828	1.64933681
4737.30469	1.72948463
4780.37109	1.89125401
4823.4375	2.13494749
4866.50391	2.43543939
4909.57031	2.77697425
4952.63672	2.93217053
4995.70312	2.66250232
5038.76953	2.27386408
5081.83594	1.93668794
5124.90234	1.65987339
5167.96875	1.45454226
5211.03516	1.31463334
5254.10156	1.23228802
5297.16797	1.19902945
5340.23438	1.21840053
5383.30078	1.29006757
5426.36719	1.42136366
5469.43359	1.60006099
5512.5	1.80966346
5555.56641	1.97454941
5598.63281	1.86959419
5641.69922	1.57832102
5684.76562	1.32978828
5727.83203	1.11806701
5770.89844	0.955893548
5813.96484	0.841104643
