
	
43.0664062	0.0112722293	0.912161575
86.1328125	0.0114615147	0.913102873
129.199219	0.0162075184	0.914694357
172.265625	0.00700612737	0.917130443
215.332031	0.0259406492	0.919986548
258.398438	0.029087474	0.923905473
301.464844	0.0125722753	0.92911928
344.53125	0.0812099019	0.934632087
387.597656	0.0702140043	0.942679309
430.664062	0.206808194	0.950951166
473.730469	0.390556147	0.961056053
516.796875	0.943905174	0.969647346
559.863281	10.8040556	0.957757275
602.929688	39.954831	1.60510171
645.996094	33.5912546	1.46025234
689.0625	4.53670467	0.943775176
732.128906	1.14792862	0.970175391
775.195312	0.142939918	0.971737833
818.261719	0.203043473	0.964246527
861.328125	0.0779331589	0.962224276
904.394531	0.0465485367	0.962220785
947.460938	0.118842298	0.964104452
990.527344	0.115191076	0.970105273
1033.59375	0.112548693	0.979599551
1076.66016	0.450777758	0.989001021
1119.72656	1.02747832	1
1162.79297	5.14883952	0.973669585
1205.85938	44.0900113	1.61264241
1248.92578	61.3880452	2
1291.99219	19.6859664	1.06598081
1335.05859	3.30777003	0.986474733
1378.125	0.704158618	0.997763825
1421.19141	0.316919302	0.987483703
1464.25781	0.103909834	0.979501105
1507.32422	0.142945683	0.972486547
1550.39062	0.172460064	0.969211583
1593.45703	0.246312762	0.968868491
1636.52344	0.131806895	0.974217964
1679.58984	0.0960142566	0.982338649
1722.65625	1.15410093	0.981515526
1765.72266	1.64441138	0.991547167
1808.78906	23.3060488	1.18649116
1851.85547	52.147841	1.83368868
1894.92188	29.6916832	1.33083629
1937.98828	1.73038401	0.991562789
1981.05469	1.66460177	0.975138128
2024.12109	0.331024075	0.977607818
2067.1875	0.138452982	0.970334651
2110.25391	0.303322515	0.962310566
2153.32031	0.174109321	0.96091355
2196.38672	0.0693322453	0.962270555
2239.45312	0.272514215	0.963064056
2282.51953	0.257551663	0.969615346
2325.58594	1.20275193	0.96818322
2368.65234	2.2100465	0.969418853
2411.71875	9.71683058	0.906794231
2454.78516	41.0060678	1.60438938
2497.85156	39.5289937	1.57279502
2540.91797	6.16825308	0.935302434
2583.98438	3.08412002	0.955208359
2627.05078	0.463110099	0.972345074
2670.11719	0.0905604554	0.966252861
2713.18359	0.184048498	0.957908895
2756.25	0.142696414	0.954070292
2799.31641	0.293388404	0.950641949
2842.38281	0.0532703299	0.95441207
2885.44922	0.079877575	0.957718658
2928.51562	0.520530216	0.958967617
2971.58203	1.85375666	0.952507804
3014.64844	3.57539846	0.944035758
3057.71484	24.0631226	1.26400665
3100.78125	37.0525283	1.55732594
3143.84766	13.8495876	1.03917608
3186.91406	2.34604248	0.950707981
3229.98047	0.85047641	0.955688047
3273.04688	0.287526892	0.952317246
3316.11328	0.287140456	0.944845413
3359.17969	0.260322993	0.939931407
3402.24609	0.435771339	0.934598482
3445.3125	0.328254071	0.934373933
3488.37891	0.0781182703	0.937571711
3531.44531	0.202017242	0.93818249
3574.51172	1.09616334	0.931505832
3617.57812	1.75744385	0.929184837
3660.64453	8.22103814	0.980022648
3703.71094	20.5732117	1.25844607
3746.77734	13.6761747	1.10572474
3789.84375	1.15968434	0.934703572
3832.91016	0.866418075	0.930488911
3875.97656	0.0857680769	0.933617963
3919.04297	0.1364374	0.928502106
3962.10938	0.173905122	0.924968984
4005.17578	0.212864064	0.922666228
4048.24219	0.0672873857	0.923699781
4091.30859	0.0933232678	0.923869799
4134.375	0.147532171	0.924897457
4177.44141	0.34756721	0.925428853
4220.50781	0.965392265	0.922243379
4263.57422	2.7066684	0.906756276
4306.64062	12.6624264	1.10803583
4349.70703	14.1298036	1.14164813
4392.77344	3.01329735	0.903187491
4435.83984	1.55918716	0.914842268
4478.90625	0.376102287	0.924003155
4521.97266	0.197267026	0.922373639
4565.03906	0.169290869	0.920061569
4608.10547	0.283274947	0.917057513
4651.17188	0.248456981	0.916682593
4694.23828	0.120565079	0.918253248
4737.30469	0.0971678417	0.919489557
4780.37109	0.252853541	0.919562195
4823.4375	0.998976959	0.913563275
4866.50391	1.61455686	0.909801184
4909.57031	6.50366732	0.986940511
4952.63672	11.4293133	1.09823096
4995.70312	5.04184741	0.955508053
5038.76953	1.24460429	0.912289169
5081.83594	0.729440666	0.914414306
5124.90234	0.230177823	0.917070297
5167.96875	0.146074207	0.915622863
5211.03516	0.162899756	0.913751483
5254.10156	0.250377297	0.91172383
5297.16797	0.147229303	0.912558297
5340.23438	0.172858338	0.912483578
5383.30078	0.0975352489	0.914238612
5426.36719	0.473353167	0.911319068
5469.43359	0.981946536	0.907380171
5512.5	2.70396181	0.920863203
5555.56641	7.37127764	1.02590098
5598.63281	5.59588806	0.986931198
5641.69922	0.723510738	0.910206275
5684.76562	0.593548528	0.908790565
5727.83203	0.127091554	0.911832061
5770.89844	0.00819588418	0.911315333
5813.96484	0.0371678372	0.909598855
5857.03125	0.0390236436	0.908685998
5900.09766	0.155280831	0.906841361
5943.16406	0.128356062	0.907048531
5986.23047	0.0981211148	0.90764789
6029.29688	0.18137679	0.907274593
6072.36328	0.507000925	0.904371205
6115.42969	0.822919381	0.901802258
6158.49609	3.08275451	0.94667186
6201.5625	3.86784776	0.964794332
6244.62891	1.03066115	0.901651931
6287.69531	0.573628318	0.903009855
6330.76172	0.207164951	0.905934272
6373.82812	0.053190839	0.906618318
6416.89453	0.0695854365	0.905599103
6459.96094	0.0278287113	0.90555414
6503.02734	0.0214201536	0.905364701
6546.09375	0.0502818564	0.9050224
6589.16016	0.0827333233	0.904888575
6632.22656	0.0567049958	0.90569745
6675.29297	0.367659477	0.902767708
6718.35938	0.6184192	0.900695066
6761.42578	1.56521137	0.918861572
6804.49219	2.9167285	0.949466215
6847.55859	1.51365075	0.918281904
6890.625	0.343952724	0.903349081
6933.69141	0.227382671	0.903648114
6976.75781	0.119639821	0.904024154
7019.82422	0.0411340535	0.904252308
7062.89062	0.0182649109	0.904028783
7105.95703	0.056324606	0.903279156
7149.02344	0.0806754945	0.902857119
7192.08984	0.0685058634	0.90301412
7235.15625	0.028422423	0.903655189
7278.22266	0.153372883	0.902508555
7321.28906	0.302882903	0.901194121
7364.35547	0.565311369	0.90275271
7407.42188	1.64396957	0.927018179
7450.48828	1.45185722	0.922988609
7493.55469	0.23943149	0.901890859
7536.62109	0.184456866	0.901822043
7579.6875	0.0490592089	0.902804567
7622.75391	0.0492617165	0.902308274
7665.82031	0.0182676683	0.902299871
7708.88672	0.0109882917	0.902123294
7751.95312	0.0376098402	0.901648055
7795.01953	0.0397275238	0.901547841
7838.08594	0.0103002591	0.901901753
7881.15234	0.0127673532	0.901969944
7924.21875	0.108076235	0.901028128
7967.28516	0.196615256	0.900218551
8010.35156	0.588050716	0.908199767
8053.41797	0.848085249	0.914171086
8096.48438	0.268349181	0.901259857
8139.55078	0.128483701	0.900678941
8182.61719	0.0401537644	0.901421298
8225.68359	0.0104255398	0.901535025
8268.75	0.012383518	0.901347173
8311.81641	0.00273792814	0.901365222
8354.88281	0.00895437503	0.901262116
8397.94922	0.00597554498	0.901331904
8441.01562	0.0169378278	0.901301888
8484.08203	0.0193650071	0.901438885
8527.14844	0.0876464594	0.900861545
8570.21484	0.187109156	0.900087949
8613.28125	0.377116853	0.903976004
8656.34766	0.763274544	0.912638871
8699.41406	0.454419211	0.905719642
8742.48047	0.154041028	0.900366362
8785.54688	0.113597227	0.900574777
8828.61328	0.0355554643	0.901260843
8871.67969	0.0110617364	0.901370594
8914.74609	0.00962519235	0.901273574
8957.8125	0.0117504965	0.901197695
9000.87891	0.00836734431	0.901247457
9043.94531	0.0238180383	0.901134749
9087.01172	0.0438248068	0.901024404
9130.07812	0.0787940877	0.900786632
9173.14453	0.195648816	0.900761049
9216.21094	0.26278505	0.901937256
9259.27734	0.55040519	0.908354027
9302.34375	0.54744139	0.908409437
9345.41016	0.121004691	0.90050869
9388.47656	0.0847462511	0.900688096
9431.54297	0.0444105174	0.900950589
9474.60938	0.0268734632	0.900988399
9517.67578	0.00472710314	0.901130661
9560.74219	0.0326971979	0.900731074
9603.80859	0.0358576518	0.900664249
9646.875	0.00798224511	0.901001207
9689.94141	0.0102425311	0.901028435
9733.00781	0.0411954878	0.9007645
9776.07422	0.107600569	0.900115502
9819.14062	0.15188617	0.900515085
9862.20703	0.317951267	0.904122614
9905.27344	0.478293891	0.907802777
9948.33984	0.191473193	0.901441155
