
	
43.0664062	1.37381376
86.1328125	1.37381376
129.199219	1.37381376
172.265625	1.37381376
215.332031	1.37381376
258.398438	1.37381376
301.464844	1.37381376
344.53125	1.37381376
387.597656	1.37381376
430.664062	1.37381376
473.730469	1.37381376
516.796875	1.37381376
559.863281	1.37381376
602.929688	1.37381376
645.996094	1.37381376
689.0625	1.37381376
732.128906	1.37381376
775.195312	1.37381376
818.261719	1.37381376
861.328125	1.37381376
904.394531	1.37381376
947.460938	1.37381376
990.527344	1.37381376
1033.59375	1.37381376
1076.66016	1.37381376
1119.72656	1.37381376
1162.79297	1.37381376
1205.85938	1.37381376
1248.92578	1.37381376
1291.99219	1.37381376
1335.05859	1.37381376
1378.125	1.37381376
1421.19141	1.37381376
1464.25781	1.37381376
1507.32422	1.37381376
1550.39062	1.37381376
1593.45703	1.37381376
1636.52344	1.37381376
1679.58984	1.37381376
1722.65625	1.37381376
1765.72266	1.37381376
1808.78906	1.37381376
1851.85547	1.37381376
1894.92188	1.37381376
1937.98828	1.37381376
1981.05469	1.37381376
2024.12109	1.37381376
2067.1875	1.37381376
2110.25391	1.37381376
2153.32031	1.37381376
2196.38672	1.37381376
2239.45312	1.37381376
2282.51953	1.37381376
2325.58594	1.37381376
2368.65234	1.37381376
2411.71875	1.37381376
2454.78516	1.37381376
2497.85156	1.37381376
2540.91797	1.37381376
2583.98438	1.37381376
2627.05078	1.37381376
2670.11719	1.37381376
2713.18359	1.37381376
2756.25	1.37381376
2799.31641	1.37381376
2842.38281	1.37381376
2885.44922	1.37381376
2928.51562	1.37381376
2971.58203	1.37381376
3014.64844	1.37381376
3057.71484	1.37381376
3100.78125	1.37381376
3143.84766	1.37381376
3186.91406	1.37381376
3229.98047	1.37381376
3273.04688	1.37381376
3316.11328	1.37381376
3359.17969	1.37381376
3402.24609	1.37381376
3445.3125	1.37381376
3488.37891	1.37381376
3531.44531	1.37381376
3574.51172	1.37381376
3617.57812	1.37381376
3660.64453	1.37381376
3703.71094	1.37381376
3746.77734	1.37381376
3789.84375	1.37381376
3832.91016	1.37381376
3875.97656	1.37381376
3919.04297	1.37381376
3962.10938	1.37381376
4005.17578	1.37381376
4048.24219	1.37381376
4091.30859	1.37381376
4134.375	1.37381376
4177.44141	1.37381376
4220.50781	1.37381376
4263.57422	1.37381376
4306.64062	1.37381376
4349.70703	1.37381376
4392.77344	1.37381376
4435.83984	1.37381376
4478.90625	1.37381376
4521.97266	1.37381376
4565.03906	1.37381376
4608.10547	1.37381376
4651.17188	1.37381376
4694.23828	1.37381376
4737.30469	1.37381376
4780.37109	1.37381376
4823.4375	1.37381376
4866.50391	1.37381376
4909.57031	1.37381376
4952.63672	1.37381376
4995.70312	1.37381376
5038.76953	1.37381376
5081.83594	1.37381376
5124.90234	1.37381376
5167.96875	1.37381376
5211.03516	1.37381376
5254.10156	1.37381376
5297.16797	1.37381376
5340.23438	1.37381376
5383.30078	1.37381376
5426.36719	1.37381376
5469.43359	1.37381376
5512.5	1.37381376
5555.56641	1.37381376
5598.63281	1.37381376
5641.69922	1.37381376
5684.76562	1.37381376
