
	
43.0664062	0.0653000149
86.1328125	0.120825232
129.199219	0.733467944
172.265625	2.82403145
215.332031	4.42855583
258.398438	4.59217628
301.464844	4.62332422
344.53125	4.63516225
387.597656	4.67048785
430.664062	4.71973007
473.730469	4.78404486
516.796875	5.03475901
559.863281	5.29285878
602.929688	5.49661237
645.996094	5.47547645
689.0625	5.27800025
732.128906	5.21945954
775.195312	6.61249974
818.261719	8.73832506
861.328125	9.46278796
904.394531	9.63974475
947.460938	9.74587553
990.527344	9.84527857
1033.59375	9.61915809
1076.66016	8.41868381
1119.72656	7.53525643
1162.79297	7.74722366
1205.85938	8.07028058
1248.92578	8.1722986
1291.99219	7.94538758
1335.05859	7.63998592
1378.125	8.13629674
1421.19141	9.75288425
1464.25781	10.6620573
1507.32422	10.6232727
1550.39062	10.6006721
1593.45703	10.5394452
1636.52344	10.3555265
1679.58984	8.85061474
1722.65625	6.83986144
1765.72266	6.40926605
1808.78906	6.60239434
1851.85547	6.76287406
1894.92188	6.66191425
1937.98828	6.43831186
1981.05469	6.50024332
2024.12109	7.73890453
2067.1875	9.01469619
2110.25391	9.16129079
2153.32031	9.22928894
2196.38672	9.19270949
2239.45312	9.1519702
2282.51953	8.38191784
2325.58594	6.66437675
2368.65234	5.84480595
2411.71875	6.05190763
2454.78516	6.220128
2497.85156	6.21183689
2540.91797	6.02764483
2583.98438	5.88169406
2627.05078	6.4983807
2670.11719	7.6562263
2713.18359	8.03990588
2756.25	8.04621988
2799.31641	7.98940337
2842.38281	7.89953408
2885.44922	7.57191112
2928.51562	6.18579889
2971.58203	4.94688403
3014.64844	4.94682353
3057.71484	5.04791644
3100.78125	5.11244383
3143.84766	5.00359694
3186.91406	4.84371742
3229.98047	4.9249731
3273.04688	5.47912824
3316.11328	5.83858339
3359.17969	5.77472318
3402.24609	5.70046615
3445.3125	5.56557355
3488.37891	5.3884243
3531.44531	4.51595947
3574.51172	3.2454696
3617.57812	2.85216786
3660.64453	2.88458116
3703.71094	2.9315047
3746.77734	2.88510817
3789.84375	2.78386802
3832.91016	2.75004102
3875.97656	3.08417147
3919.04297	3.50784637
3962.10938	3.56564406
4005.17578	3.57950127
4048.24219	3.52978035
4091.30859	3.46189618
4134.375	3.1788298
4177.44141	2.49043882
4220.50781	2.08499846
4263.57422	2.13806
4306.64062	2.19141427
4349.70703	2.20539331
4392.77344	2.16226884
4435.83984	2.12926525
4478.90625	2.27411082
4521.97266	2.62154621
