
	
43.0664062	0.0112722293	0.999249
86.1328125	0.0114615147	0.999235213
129.199219	0.0162075184	0.998889509
172.265625	0.00700612737	0.999559748
215.332031	0.0259406492	0.998180537
258.398438	0.029087474	0.997951319
301.464844	0.0125722753	0.999154304
344.53125	0.0812099019	0.994154665
387.597656	0.0702140043	0.994955618
430.664062	0.206808194	0.985005949
473.730469	0.390556147	0.971621549
516.796875	0.943905174	0.931315007
559.863281	10.8040556	1.07284677
602.929688	39.954831	1.60715092
645.996094	33.5912546	1.49051302
689.0625	4.53670467	0.957972583
732.128906	1.14792862	0.916453718
775.195312	0.142939918	0.989658183
818.261719	0.203043473	0.985280175
861.328125	0.0779331589	0.994393346
904.394531	0.0465485367	0.996679436
947.460938	0.118842298	0.99141348
990.527344	0.115191076	0.991679439
1033.59375	0.112548693	0.991871913
1076.66016	0.450777758	0.967234942
1119.72656	1.02747832	0.925227448
1162.79297	5.14883952	0.969192394
1205.85938	44.0900113	1.68294458
1248.92578	61.3880452	2
1291.99219	19.6859664	1.23564319
1335.05859	3.30777003	0.935447457
1378.125	0.704158618	0.948778406
1421.19141	0.316919302	0.976985337
1464.25781	0.103909834	0.992501177
1507.32422	0.142945683	0.989657763
1550.39062	0.172460064	0.987507904
1593.45703	0.246312762	0.982128394
1636.52344	0.131806895	0.990469125
1679.58984	0.0960142566	0.993076299
1722.65625	1.15410093	0.916004121
1765.72266	1.64441138	0.90495978
1808.78906	23.3060488	1.30199563
1851.85547	52.147841	1.83063643
1894.92188	29.6916832	1.41903783
1937.98828	1.73038401	0.906535571
1981.05469	1.66460177	0.905329849
2024.12109	0.331024075	0.97595793
2067.1875	0.138452982	0.989985017
2110.25391	0.303322515	0.977975741
2153.32031	0.174109321	0.98738777
2196.38672	0.0693322453	0.995019846
2239.45312	0.272514215	0.980219851
2282.51953	0.257551663	0.98130974
2325.58594	1.20275193	0.912460329
2368.65234	2.2100465	0.915327298
2411.71875	9.71683058	1.05291904
2454.78516	41.0060678	1.62641902
2497.85156	39.5289937	1.59934575
2540.91797	6.16825308	0.98787721
2583.98438	3.08412002	0.931348179
2627.05078	0.463110099	0.966336641
2670.11719	0.0905604554	0.99347356
2713.18359	0.184048498	0.98666379
2756.25	0.142696414	0.989675921
2799.31641	0.293388404	0.978699353
2842.38281	0.0532703299	0.996189813
2885.44922	0.079877575	0.994251713
2928.51562	0.520530216	0.962154097
2971.58203	1.85375666	0.908796867
3014.64844	3.57539846	0.940352815
3057.71484	24.0631226	1.31587202
3100.78125	37.0525283	1.55395465
3143.84766	13.8495876	1.12866828
3186.91406	2.34604248	0.917819966
3229.98047	0.85047641	0.938120459
